"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1141,691026,"Winn, Masyn",2256,50.6,0.242,0.105,0.292,0.347,0.285,0.279,0.236,60,248,86.9,17.4,2290,89.3,89.43,92,514,627,0.10000000000000853,6.42,107,151,113,148,307,321,291,"7.225","-7.225","69.0","7.4",271,200,40,17,0,3,51,18.8,16,5.9,2.29691,0.61173,0.34113,-0.0057,"91.1",152,32.5,4.5,3.3210332103321036,5.78,-0.49,0.27,2.34,0.297,9,"-0.633216477",0.292,0.339,"0.633216477",0.006,0.0050000000000000044,0.008,0.006,17.9,"38.4",5.835058762783785,-3.2309330148211233,29.073246106926348,0.45617529880478086,33.17409524301692,33.893892757452434
1097,663457,"Nootbaar, Lars",2359,46.5,0.257,0.143,0.305,0.401,0.333,0.341,0.258,61,237,91.3,15.3,2266,89.3,89.5,92,420,677,0.20000000000000284,6.49,117,147,112,151,297,322,306,"-4.973","4.973","71.8","6.9",274,185,41,13,0,7,54,19.7,31,11.3,2.35146,0.56089,0.40163,-0.22406,"93.1",159,49.72972972972973,9.18918918918919,6.204379562043796,5.76,-0.79,-0.22,2.27,0.352,17,"0.453327256",0.352,0.422,"-0.453327256",-0.001,0,-0.021,-0.008,21.9,"37.2",9.491403553037179,-3.2517011338197594,28.420153835446186,0.5225,37.49291104105889,35.072166938485694
1042,575929,"Contreras, Willson",2160,48.2,0.251,0.167,0.323,0.419,0.331,0.336,0.247,57,227,89.7,13.7,2270,89.6,89.87,147,504,538,0.30000000000001137,6.48,106,151,122,147,309,324,297,"-3.93","3.93","74.7","7.9",256,163,34,15,1,7,65,25.4,18,7,2.28972,0.59343,0.37375,0.09646,"92.4",161,44.785276073619634,12.269938650306749,7.8125,5.73,-0.76,0.15,2.34,0.333,20,"0.377159309",0.33,0.441,"-0.377159309",0.004,0.0030000000000000027,-0.022,-0.005,29.2,"37.3",8.89518623803116,-1.2698479459784258,32.87678669119065,0.4718875502008032,40.46723377267387,27.426103515060582
1003,680977,"Donovan, Brendan",1923,52.2,0.272,0.105,0.3,0.377,0.315,0.349,0.282,65,239,88.9,11.5,2267,89.6,89.77,63,441,562,0.20000000000000284,6.43,117,146,112,150,293,321,305,"2.266","-2.266","66.6","6.6",266,208,48,13,0,4,34,12.8,19,7.1,2.30252,0.58522,0.4096,-0.15222,"92.2",168,39.90384615384615,10.096153846153847,7.894736842105263,5.8,-0.41,-0.09,2.32,0.336,21,"-0.225922233",0.347,0.45,"0.225922233",-0.01,-0.010999999999999954,-0.073,-0.034,14.3,"38.6",5.8580997381962066,3.5672420767294963,30.582959137225043,0.47641509433962265,37.35802155823402,23.4380741295884
971,676475,"Burleson, Alec",1933,50.2,0.302,0.198,0.306,0.5,0.366,0.383,0.304,73,242,90.9,15,2258,89.5,89.84,72,466,505,0.29999999999999716,6.5,115,146,117,152,297,323,306,"-12.058","12.058","70.8","7.4",268,216,46,16,1,10,29,10.8,20,7.5,2.32442,0.56364,0.39939,-0.30696,"93.0",167,43.25581395348837,10.232558139534884,8.208955223880597,5.71,-0.87,-0.25,2.42,0.356,22,"1.241812564",0.363,0.521,"-1.241812564",-0.002,-0.007000000000000006,-0.021,-0.017,15.5,"36.6",9.115381518103723,2.4788423034886606,31.978296767532743,0.5611353711790393,32.863280307529216,30.481211002263564
843,671056,"Herrera, Iván",1809,46.6,0.266,0.196,0.287,0.462,0.351,0.376,0.282,49,184,90.7,14.5,2286,89.9,90.13,73,368,475,0.19999999999998863,6.43,107,149,123,146,308,323,296,"-9.37","9.37","72.1","7.7",211,146,33,6,0,10,40,19,20,9.5,2.26039,0.60891,0.38345,0.11797,"93.0",151,46.206896551724135,11.724137931034482,8.056872037914692,5.75,-0.71,0.21,2.32,0.348,17,"1.111506524",0.362,0.516,"-1.111506524",-0.016,-0.014000000000000012,-0.054,-0.025,19.8,"37.7",7.925366794377211,0.7854224119757582,32.67158146472139,0.4610951008645533,37.57278827101843,31.196265323828882
829,571448,"Arenado, Nolan",1586,52.3,0.248,0.146,0.253,0.393,0.297,0.279,0.233,51,206,86.2,21.5,2298,90.1,90.22,72,409,420,0.10000000000000853,6.42,106,151,123,147,304,323,297,"3.784","-3.784","70.1","8.4",220,181,36,7,1,7,26,11.8,12,5.5,2.2331,0.61932,0.37048,0.115,"91.8",153,29.2817679558011,5.524861878453039,4.545454545454546,5.76,-0.99,0.2,2.36,0.291,10,"-0.456453559",0.278,0.358,"0.456453559",0.015,0.012999999999999956,0.035,0.018,17.6,"37.8",10.537983157995452,-8.60640633000948,33.04291389856925,0.5637254901960784,39.63641779000746,34.50111854765369
785,687363,"Scott II, Victor",1703,46.1,0.243,0.058,0.31,0.302,0.296,0.303,0.244,46,189,80.5,7.4,2242,89.6,89.83,96,384,401,0.20000000000000284,6.47,106,144,96,150,290,319,301,"2.384","-2.384","61.4","5.8",224,151,37,8,0,1,44,19.6,24,10.7,2.33102,0.54828,0.39764,-0.17508,"90.7",137,28.666666666666668,3.3333333333333335,2.232142857142857,5.7,-1.02,-0.21,2.32,0.342,5,"-0.303694268",0.343,0.321,"0.303694268",-0.001,-0.0010000000000000009,-0.019,-0.007,25,"36.1",3.630284857043074,-7.07461748906004,33.318527726892356,0.4489795918367347,33.556385876597666,29.50068747719892
784,669357,"Gorman, Nolan",1655,47.4,0.226,0.201,0.304,0.427,0.322,0.334,0.212,37,164,89.5,25.3,2294,90.1,90.36,130,373,411,0.30000000000001137,6.46,118,146,120,152,297,323,305,"-1.203","1.203","70.6","7.4",190,101,22,6,0,9,66,34.7,23,12.1,2.19795,0.66406,0.34489,-0.31009,"91.6",185,42.57425742574257,14.85148514851485,7.894736842105263,5.75,-1.09,-0.17,2.5,0.316,15,"0.153443878",0.308,0.46,"-0.153443878",0.014,0.008000000000000007,-0.033,-0.012,34.9,"37.2",13.380091454952026,-0.6341196091569803,34.16238973070717,0.4861878453038674,38.052136058165026,32.04990444420418
737,691023,"Walker, Jordan",1541,47.8,0.236,0.109,0.333,0.345,0.287,0.305,0.228,41,174,92.7,10.5,2304,89.3,89.61,129,374,363,0.29999999999999716,6.51,108,151,124,147,309,324,297,"3.168","-3.168","75.9","8.3",190,115,30,7,0,4,59,31.1,14,7.4,2.37399,0.53324,0.30011,0.07951,"92.9",152,48.69565217391305,12.173913043478262,7.368421052631578,5.69,-0.99,0.22,2.3,0.3,14,"-0.429850746",0.293,0.407,"0.429850746",0.008,0.007000000000000006,-0.062,-0.018,34.5,"36.2",6.0700709369825345,-5.667956285604734,31.594986910470954,0.4584450402144772,40.26397623084179,30.15063507242586
639,686780,"Pagés, Pedro",1486,43,0.244,0.125,0.286,0.369,0.281,0.291,0.244,41,168,89.3,11.7,2305,89.6,89.91,84,332,307,0.30000000000001137,6.52,107,150,123,148,307,322,294,"6.946","-6.946","70.4","7.0",179,133,30,6,0,5,38,21.2,6,3.4,2.268,0.61972,0.32758,0.09016,"92.4",160,43.51145038167939,6.106870229007633,4.4692737430167595,5.7,-0.9,0.26,2.29,0.277,8,"-1.087010955",0.278,0.392,"1.087010955",0,-0.0010000000000000009,-0.023,-0.01,25.3,"38.3",5.779914143393718,-1.5881213144226967,30.047671415775095,0.39263803680981596,38.88829232775336,35.10512482241033
623,695336,"Saggese, Thomas",1184,52.6,0.245,0.072,0.324,0.317,0.278,0.308,0.256,34,139,90.5,13.3,2341,90.6,90.95,83,319,304,0.4000000000000057,6.52,107,151,117,148,306,321,294,"4.661","-4.661","67.1","6.8",151,103,26,7,0,1,36,23.8,12,7.9,2.08406,0.73405,0.38236,0.11934,"91.6",182,44.66019417475729,5.825242718446602,3.9735099337748347,5.73,-0.79,0.35,2.41,0.305,6,"-0.748154093",0.315,0.389,"0.748154093",-0.011,-0.010000000000000009,-0.072,-0.03,26,"37.3",6.093420017523199,8.09095357757653,38.193020816910625,0.3870967741935484,36.361515659025436,25.5623835732043
318,650968,"Pozo, Yohel",591,53.8,0.21,0.173,0.212,0.383,0.268,0.263,0.228,17,81,87.3,21.5,2342,89.9,90.32,46,197,121,0.3999999999999915,6.55,107,150,123,147,305,321,292,"1.939","-1.939","67.0","7.6",86,69,9,5,0,3,13,15.1,4,4.7,2.22547,0.63915,0.26402,-0.01731,"91.0",156,36.76470588235294,2.941176470588235,2.3255813953488373,5.78,-0.71,0.33,2.39,0.244,2,"-0.609748428",0.263,0.341,"0.609748428",-0.018,-0.019000000000000017,0.042,0.005,23.4,"37.3",6.732377873050253,-0.8158628812624071,25.64579489084192,0.4793814432989691,40.18501219301589,28.87879750098428
143,668804,"Reynolds, Bryan",2631,5.4,0.172,0.31,0.2,0.483,0.298,0.311,0.187,5,29,92,12.5,2352,88.7,89.06,19,67,76,0.3999999999999915,6.61,110,145,115,151,301,321,301,"0.777","-0.777","69.7","6.9",31,17,0,3,0,2,12,38.7,1,3.2,2.70189,0.24986,-0.01545,0.01545,"91.1",181,41.17647058823529,17.647058823529413,9.67741935483871,5.95,-1.4,0.02,2.11,0.226,3,"-0.543356643",0.24,0.498,"0.543356643",-0.015,-0.013999999999999985,-0.015,-0.013,28.4,"45.0",15.868783088167936,-2.229774660051163,37.50886408968494,0.5230769230769231,36.94463197649146,29.00377113651961
130,664023,"Happ, Ian",2717,4.8,0.259,0.111,0.333,0.37,0.326,0.367,0.302,7,27,92.4,6.4,2226,89.5,89.79,14,53,77,0.29999999999999716,6.37,116,147,117,150,302,324,305,"-0.147","0.147","70.5","6.9",31,19,6,0,0,1,8,25.8,4,12.9,2.52846,0.338,0.227,-0.227,"92.4",165,42.10526315789473,10.526315789473683,6.451612903225806,5.8,-0.71,0.01,2.28,0.355,2,"0.113076923",0.395,0.438,"-0.113076923",-0.043,-0.040000000000000036,-0.068,-0.041,26.4,"40.2",10.577296023415403,-4.79480754472273,33.43144753188017,0.39622641509433965,35.5992439958418,33.98690362617139
126,673548,"Suzuki, Seiya",2727,4.6,0.259,0.148,0.3,0.407,0.338,0.425,0.321,7,27,93.6,15.3,2389,89.4,89.74,12,50,76,0.29999999999999716,6.48,106,151,121,146,313,327,302,"0.397","-0.397","71.8","7.2",31,21,5,1,0,1,6,19.4,4,12.9,2.63778,0.2452,0.00984,-0.08857,"93.8",183,52.38095238095239,33.33333333333333,22.58064516129032,5.81,-0.98,0.34,2.09,0.355,7,"-0.315079365",0.408,0.598,"0.315079365",-0.062,-0.05299999999999999,-0.191,-0.087,24,"41.1",7.314878289319708,-2.4504498160866355,31.878237376920794,0.38,37.61192237655459,34.732018271146366
120,663656,"Tucker, Kyle",2306,5.2,0.296,0.111,0.333,0.407,0.355,0.399,0.333,8,27,92.4,19.1,2300,89.1,89.52,12,54,66,0.4000000000000057,6.47,120,145,119,151,303,325,307,"-0.529","0.529","68.4","7.5",31,22,7,0,0,1,5,16.1,3,9.7,2.64125,0.25924,0.13675,0.03275,"92.4",158,40.909090909090914,4.545454545454546,3.225806451612903,5.79,-1.14,-0.13,2.15,0.387,1,"0.440833333",0.419,0.493,"-0.440833333",-0.037,-0.03199999999999997,-0.086,-0.044,22.2,"40.8",11.705865933109196,-6.925252311832354,35.577075190682436,0.5384615384615384,37.8713827298302,27.629808807487713
114,621020,"Swanson, Dansby",2521,4.5,0.333,0.033,0.4,0.367,0.306,0.343,0.328,10,30,89.5,9,2351,90.5,91.1,14,63,51,0.5999999999999943,6.56,106,153,118,147,311,325,296,"-0.252","0.252","69.4","7.2",30,25,9,1,0,0,5,16.7,0,0,2.41263,0.39272,0.17649,-0.14316,"92.7",167,52,8,6.666666666666667,5.87,-0.94,0.39,2.44,0.333,2,"0.221052632",0.328,0.473,"-0.221052632",0.005,0.0050000000000000044,-0.106,-0.037,22.2,"42.2",13.643705972956818,4.060494235435179,34.52677838172953,0.5555555555555556,38.19396326861742,29.231925865930403
106,680574,"McLain, Matt",2365,4.5,0.304,0.261,0.462,0.565,0.38,0.354,0.274,7,23,93.6,26.9,2395,88.5,88.66,13,49,57,0.20000000000000284,6.42,105,152,113,147,308,323,292,"-0.849","0.849","65.3","6.5",24,14,3,3,0,1,9,37.5,1,4.2,2.62651,0.32642,0.08292,-0.00009,"92.1",227,71.42857142857143,14.285714285714285,8.333333333333332,5.93,-1.12,0.26,2.27,0.333,2,"0.800943396",0.304,0.534,"-0.800943396",0.03,0.029000000000000026,0.031,0.026,26.5,"43.0",7.0600813084231575,8.344307956547675,33.12010094153899,0.5102040816326531,36.895815938196854,29.118614683067715
105,665877,"Fermín, José",271,38.7,0.227,0.182,0.25,0.409,0.348,0.371,0.28,5,22,88.3,21.3,2376,90,90.06,9,44,61,0.09999999999999432,6.32,107,150,119,148,306,323,288,"-0.416","0.416","67.1","7.2",27,17,3,1,0,1,5,18.5,5,18.5,2.20571,0.64143,0.22279,0.03029,"90.6",196,29.411764705882355,0,0,5.76,-1.34,0.3,2.43,0.37,0,"0.396190476",0.413,0.417,"-0.396190476",-0.053,-0.04299999999999998,-0.008,-0.023,20.5,"37.0",8.093204674605282,-2.6424319940460292,34.470378231304394,0.46511627906976744,36.79052198502999,28.406751996768204
101,665833,"Cruz, Oneil",2235,4.5,0.15,0,0.273,0.15,0.264,0.292,0.182,3,20,87.8,-1.5,2287,87.4,87.62,16,39,62,0.19999999999998863,6.55,122,147,117,152,303,324,304,"0.573","-0.573","76.7","7.9",26,11,3,0,0,0,9,34.6,4,15.4,2.94921,0.09644,0.02168,-0.06624,"92.6",154,36.36363636363637,0,0,6,-1.25,-0.18,2.18,0.346,0,"-0.567326733",0.371,0.207,"0.567326733",-0.032,-0.025000000000000022,-0.057,-0.028,41,"46.6",10.198552988771617,-6.752745248975728,32.9501136126273,0.35135135135135137,40.219489480185466,36.78330004467839
100,683737,"Busch, Michael",2324,4.3,0.231,0.269,0.235,0.5,0.307,0.341,0.263,6,26,92,19.9,2330,88.9,89.43,8,47,53,0.5,6.55,120,146,112,152,301,323,307,"-1.397","1.397","66.8","6.7",26,19,3,1,0,2,7,26.9,0,0,2.667,0.2957,0.02121,0.09919,"92.5",199,44.44444444444444,11.11111111111111,7.6923076923076925,5.75,-1.34,-0.08,2.35,0.231,2,"1.397",0.263,0.551,"-1.397",-0.032,-0.032,-0.051,-0.034,17,"41.4",13.955809858133552,3.2801095841681818,36.431551120689214,0.4444444444444444,34.81735328652627,29.91595693011568
100,668930,"Turang, Brice",2772,3.6,0.095,0,0.154,0.095,0.137,0.298,0.221,2,21,97.8,17.2,2281,89.2,89.32,8,38,62,0.09999999999999432,6.51,120,147,104,151,294,321,303,"3.157","-3.157","69.0","6.8",23,13,2,0,0,0,8,34.8,2,8.7,2.562,0.3545,0.2082,-0.0806,"92.8",193,69.23076923076923,15.384615384615385,8.695652173913043,5.88,-0.92,-0.16,2.23,0.174,2,"-3.157",0.288,0.392,"3.157",-0.126,-0.11399999999999999,-0.297,-0.161,21.1,"40.6",7.000997103111972,9.964737943504511,33.339542270201434,0.2894736842105263,34.738165611366746,32.17692906850004
98,592885,"Yelich, Christian",2601,3.8,0.292,0,0.389,0.292,0.275,0.216,0.203,7,24,88.8,-4.8,2391,88.6,88.47,11,44,54,-0.09999999999999432,6.39,116,144,110,150,300,322,302,"1.415","-1.415","71.5","7.4",25,18,7,0,0,0,6,24,1,4,2.59929,0.36837,-0.01122,0.17265,"92.0",122,44.44444444444444,0,0,5.95,-0.76,-0.04,2.46,0.32,0,"-1.443877551",0.235,0.252,"1.443877551",0.089,0.08500000000000002,0.04,0.059,25,"43.1",9.092950785310205,10.693541683100621,38.12687056397004,0.27906976744186046,36.63489696857584,26.223707476907936
97,694192,"Chourio, Jackson",2108,4.6,0.393,0.214,0.417,0.607,0.413,0.344,0.337,11,28,91.5,-0.3,2380,88.8,88.8,12,50,47,0,6.43,108,151,113,146,310,323,294,"-1.838","1.838","72.1","7.6",29,25,7,3,0,1,4,13.8,0,0,2.60567,0.33722,0.16928,-0.04186,"94.6",139,48,8,6.896551724137931,6.01,-0.76,0.14,2.19,0.379,2,"1.894845361",0.326,0.494,"-1.894845361",0.056,0.05299999999999999,0.113,0.069,24,"43.3",7.4532152903683455,-1.6349604624697311,29.523045610479464,0.5777777777777777,37.81061619071067,30.83925716863783
97,663609,"Baker, Luken",170,57.1,0.318,0.136,0.438,0.455,0.374,0.335,0.268,7,22,95.8,16.4,2160,88.5,88.49,13,39,58,0,6.42,111,151,123,146,311,322,301,"-0.531","0.531","73.3","7.9",25,16,4,3,0,0,6,24,3,12,2.17959,0.77959,0.70896,-0.735,"94.6",138,62.5,12.5,8,5.85,1.67,0.16,2.38,0.4,2,"0.54742268",0.356,0.399,"-0.54742268",0.05,0.04400000000000004,0.056,0.039,33.3,"41.8",10.541337770062684,-6.672928352181127,29.432937037307724,0.5897435897435898,37.90702013148704,32.56482988301419
94,682829,"De La Cruz, Elly",2678,3.5,0.286,0.333,0.385,0.619,0.426,0.328,0.214,6,21,93.6,6.9,2302,88.8,89.12,14,39,55,0.29999999999999716,6.49,108,143,107,148,302,325,304,"-1.464","1.464","70.4","7.3",25,14,2,2,1,1,7,28,4,16,2.73096,0.20521,0.11649,-0.11649,"93.8",123,42.857142857142854,14.285714285714285,8,5.89,-1.37,-0.06,2,0.4,2,"1.557446809",0.339,0.401,"-1.557446809",0.072,0.061,0.218,0.098,35.9,"45.9",9.75169227750081,-1.0215881976750343,35.22341377718708,0.5405405405405406,36.56164229326231,38.46956733429207
94,663538,"Hoerner, Nico",2305,4.1,0.4,0.12,0.375,0.52,0.421,0.345,0.318,10,25,87.2,11.9,2364,89.4,90.05,2,41,53,0.5999999999999943,6.62,106,150,105,147,312,322,290,"-2.228","2.228","67.4","7.0",27,25,9,0,0,1,0,0,2,7.4,2.55766,0.32258,0.1333,-0.13436,"91.1",175,28.000000000000004,0,0,5.8,-1.11,0.15,2.34,0.444,0,"2.370212766",0.369,0.42,"-2.370212766",0.082,0.07500000000000001,0.1,0.076,4.9,"41.4",3.4683486787581943,3.298608832505003,34.58824931929468,0.4146341463414634,37.28389617928985,24.275529612556657
93,699625,"Crooks, Jimmy",199,46.7,0.091,0,0.133,0.091,0.108,0.214,0.177,2,22,88.1,19.5,2226,90.1,90.54,14,47,46,0.4000000000000057,6.58,119,147,126,151,297,325,309,"3.513","-3.513","70.0","7.1",23,15,2,0,0,0,7,30.4,0,0,2.25925,0.58946,0.41129,-0.22161,"91.3",167,33.33333333333333,6.666666666666667,4.3478260869565215,5.64,-1.44,-0.17,2.39,0.13,1,"-3.777419355",0.213,0.266,"3.777419355",-0.086,-0.08299999999999999,-0.175,-0.106,29.8,"34.8",14.267550953342532,-0.5214601541179378,35.23554133392006,0.4782608695652174,36.89793908471341,36.95475564367043
90,701675,"Church, Nathan",257,35,0.238,0.048,0.313,0.286,0.258,0.239,0.22,5,21,85,5.8,2418,90.2,90.18,11,50,40,0,6.37,104,145,101,149,289,319,301,"1.554","-1.554","65.7","6.9",25,17,4,1,0,0,6,24,1,4,2.19589,0.65411,0.203,-0.15478,"89.9",144,29.411764705882355,0,0,5.6,-0.98,-0.18,2.48,0.292,0,"-1.726666667",0.276,0.255,"1.726666667",0.018,0.01599999999999996,0.031,0.019,22,"34.9",4.316460069391701,2.64169034594529,33.32368734127255,0.3333333333333333,36.797698446291335,29.167874222368567
90,663886,"Stephenson, Tyler",1389,6.5,0.111,0.056,0.182,0.167,0.176,0.26,0.162,2,18,90.4,5.9,2341,90,90.42,15,39,51,0.4000000000000057,6.48,105,152,123,148,311,327,297,"2.246","-2.246","69.1","7.3",20,11,1,1,0,0,7,35,2,10,2.38833,0.4658,0.15311,-0.01644,"91.4",132,36.36363636363637,18.181818181818183,10,5.99,-1.23,0.35,2.29,0.2,2,"-2.495555556",0.245,0.339,"2.495555556",-0.051,-0.044999999999999984,-0.172,-0.084,38.5,"45.3",13.276712857364128,1.1536054087181706,37.24079878302108,0.5641025641025641,37.09604439361197,29.033406383365243
87,691718,"Crow-Armstrong, Pete",2312,3.8,0.214,0.107,0.24,0.321,0.229,0.327,0.301,6,28,88.5,11.7,2378,88.8,88.97,14,50,37,0.20000000000000284,6.35,107,145,102,152,303,325,306,"1.925","-1.925","69.8","7.1",29,26,3,3,0,0,3,10.3,0,0,2.66678,0.26126,0.15103,-0.0731,"93.7",152,48,4,3.4482758620689653,5.82,-0.68,-0.39,2.2,0.214,1,"-2.212643678",0.301,0.462,"2.212643678",-0.087,-0.087,-0.141,-0.098,28,"42.3",9.99962345613144,-1.9450320790721554,35.24446470296151,0.44,36.43766315226087,34.63748592601032
85,807713,"Shaw, Matt",1720,4.9,0.238,0.381,0.2,0.619,0.396,0.364,0.273,5,21,86.4,14.5,2360,88.4,88.81,9,36,49,0.3999999999999915,6.55,99,144,108,141,309,323,295,"-1.681","1.681","67.4","6.8",24,17,2,0,1,2,4,16.7,3,12.5,2.70459,0.31153,0.03188,-0.17612,"92.8",136,47.05882352941176,5.88235294117647,4.166666666666666,5.84,-0.88,0.19,2.25,0.333,1,"1.977647059",0.364,0.472,"-1.977647059",-0.035,-0.030999999999999972,0.147,0.032,25,"42.4",10.261387215503126,3.2404979429495393,26.2413237691231,0.6285714285714286,37.963979349986644,30.790664484260365
84,670770,"Friedl, TJ",2645,3.2,0.167,0,0.188,0.167,0.216,0.262,0.193,3,18,90.8,7.6,2351,89.1,89.1,7,31,53,0,6.31,101,142,93,147,290,323,300,"1.454","-1.454","66.0","6.3",22,16,3,0,0,0,3,13.6,2,9.1,2.58024,0.33881,0.24262,0.18714,"93.9",132,50,0,0,5.92,-0.55,-0.23,2.53,0.273,0,"-1.730952381",0.304,0.23,"1.730952381",-0.026,-0.030999999999999972,-0.063,-0.046,22.6,"42.5",3.9200332009479353,0.6260179110262919,29.816973562109563,0.4666666666666667,32.36565263578874,39.527992145514915
82,666181,"Benson, Will",922,8.9,0.067,0,0.091,0.067,0.119,0.179,0.133,1,15,92.2,17.7,2314,89.4,89.93,10,40,42,0.5,6.55,115,142,106,149,300,327,303,"2.783","-2.783","69.2","7.4",19,11,1,0,0,0,6,31.6,2,10.5,2.49451,0.3958,0.08741,0.00469,"92.0",149,45.45454545454545,0,0,5.89,-1.52,-0.05,2.34,0.158,0,"-3.393902439",0.213,0.164,"3.393902439",-0.066,-0.05499999999999999,-0.097,-0.06,25,"44.1",13.194286912551107,-1.9890127458376143,34.594708949142735,0.42105263157894735,38.740295559540165,26.213633709621256
82,702332,"Durbin, Caleb",1838,4.5,0.2,0.1,0.25,0.3,0.28,0.396,0.319,4,20,90.8,12.6,2330,89.9,89.89,6,43,39,0.10000000000000853,6.43,109,151,110,146,305,317,289,"0.622","-0.622","64.9","6.6",23,16,2,2,0,0,4,17.4,0,0,2.40841,0.46073,0.21111,0.10025,"91.8",177,50,12.5,8.695652173913043,5.99,-0.83,0.18,2.37,0.304,2,"-0.758536585",0.408,0.494,"0.758536585",-0.119,-0.10399999999999998,-0.194,-0.116,14,"43.9",7.95868503980727,-1.0969754782066183,28.28396888731275,0.6190476190476191,35.81555626750714,29.212081221061364
81,669707,"Triolo, Jared",1454,5.6,0.294,0.059,0.385,0.353,0.343,0.317,0.262,5,17,87.6,13.5,2348,89.5,89.6,11,36,45,0.09999999999999432,6.4,104,150,113,147,312,321,290,"-0.093","0.093","65.9","7.4",20,13,4,1,0,0,4,20,3,15,2.46877,0.41716,0.1579,-0.10333,"91.2",127,23.076923076923077,0,0,6.02,-0.95,0.15,2.31,0.4,0,"0.114814815",0.372,0.316,"-0.114814815",0.032,0.028000000000000025,0.037,0.026,30.6,"45.4",7.0991215306796365,-9.227708671023446,39.0998692346181,0.34285714285714286,35.816336976251606,28.622214413797895
80,666158,"Lux, Gavin",2052,3.9,0.25,0.05,0.385,0.3,0.261,0.205,0.187,5,20,90.7,3.6,2341,89.1,89.45,5,32,48,0.4000000000000057,6.48,113,142,103,149,296,321,303,"1.214","-1.214","68.8","7.2",21,13,4,1,0,0,7,33.3,1,4.8,2.641,0.2757,0.1,0.13975,"90.4",111,30.76923076923077,0,0,5.9,-1.26,-0.1,2.33,0.286,0,"-1.5175",0.226,0.232,"1.5175",0.063,0.05999999999999997,0.068,0.056,15.6,"45.3",11.119767743231568,4.704127510432846,34.5702329210241,0.5,33.39181025493875,33.18751198088197
78,608348,"Kelly, Carson",1667,4.7,0.421,0,0.444,0.421,0.402,0.401,0.383,8,19,90.5,3.2,2368,89,89.31,5,34,44,0.29999999999999716,6.4,99,151,119,145,312,322,298,"-1.429","1.429","69.0","6.8",21,18,8,0,0,0,1,4.8,2,9.5,2.70949,0.2026,0.03792,-0.17766,"93.4",117,55.55555555555556,5.555555555555555,4.761904761904762,5.83,-0.95,0.12,2.12,0.476,1,"1.832051282",0.441,0.48,"-1.832051282",0.038,0.034999999999999976,-0.059,0.001,14.7,"44.3",8.692158690118292,0.3314797259264386,35.02566874703511,0.5588235294117647,37.35676099935432,28.907808697679375
77,457705,"McCutchen, Andrew",2267,3.4,0.176,0,0.2,0.176,0.236,0.344,0.265,3,17,82.7,17.4,2379,89.3,89.62,4,26,51,0.29999999999999716,6.6,110,151,120,147,312,323,297,"1.896","-1.896","68.4","7.7",21,15,3,0,0,0,2,9.5,3,14.3,2.49455,0.41273,0.14312,-0.08208,"91.8",158,33.33333333333333,6.666666666666667,4.761904761904762,5.91,-0.89,0.03,2.08,0.3,1,"-2.462337662",0.375,0.395,"2.462337662",-0.089,-0.07500000000000001,-0.219,-0.108,15.4,"44.4",14.451653813723288,-4.356823124519424,35.10806157080547,0.5,38.46894742847945,28.401026679853615
76,687401,"Ortiz, Joey",1873,4.1,0.333,0.19,0.35,0.524,0.363,0.284,0.308,7,21,79.2,2,2411,88.5,88.74,2,37,39,0.20000000000000284,6.57,106,150,113,147,309,317,288,"-0.559","0.559","67.2","6.9",21,20,4,2,1,0,1,4.8,0,0,2.63105,0.33787,-0.06395,-0.16474,"91.2",127,30,0,0,5.84,-1.13,0.17,2.35,0.333,0,"0.735526316",0.308,0.337,"-0.735526316",0.025,0.025000000000000022,0.187,0.079,5.4,"42.0",-0.7849651245603937,2.2312349884571576,30.26840515488353,0.17142857142857143,37.75956952018483,25.062043736605315
76,665487,"Tatis Jr., Fernando",2636,2.9,0.412,0.353,0.462,0.765,0.517,0.439,0.356,7,17,94.9,11.1,2374,87.7,88.16,5,34,42,0.5,6.52,108,149,119,144,316,328,303,"-2.851","2.851","73.3","7.1",19,14,3,3,0,1,3,15.8,2,10.5,2.75684,0.24895,0.09526,-0.04684,"93.6",171,64.28571428571429,14.285714285714285,10.526315789473683,6.03,-1.13,0.2,2.37,0.474,2,"3.751315789",0.424,0.604,"-3.751315789",0.056,0.04999999999999999,0.161,0.078,14.7,"40.1",7.554754498620289,3.9751517222702195,29.68486888492626,0.5,39.264562310797174,31.09143120249673
